Search_Query,Place_Name,Nickname,Date,Review_Content
디디씨치킨 신창점,,붕어빵호빵,25.6.8.일,"(재방문) 후라이드,핫치킨,마늘치킨 전부 맛있어요 매운거 좋아하면 핫치킨 추천이요 파채추가&감자튀김 강추👍🏻👍🏻"
디디씨치킨 신창점,,Los23,25.5.14.수,겉은 빠삭빠삭하고 속은 부드럽습니다🍗 제주여행때마다 들리는 치킨 맛집입니다!👍
디디씨치킨 신창점,,제주사람의 맛자랑,25.4.1.화,우리동네 치킨집 좋아요^^ 뼈있는 파닥 짱맛^^
디디씨치킨 신창점,,Lucy4940,25.2.11.화,신창에 있는 유일한 치킨집~!! 바삭하고 맛있어요~
디디씨치킨 신창점,,동댕이68,24.8.21.수,크리스피 한마리 양념 한마리 먹었어요 바삭하고 맛있었고 초벌이 되어 있어서 빨리 나왔어요
디디씨치킨 신창점,,곱창조아야,24.8.18.일,맛있어요
디디씨치킨 신창점,,제주사람의 맛자랑,24.8.14.수,동네 맛집이에요*^
디디씨치킨 신창점,,제주사람의 맛자랑,24.7.5.금,가격도 괜찮고 맛도 좋아 자주와용^^
야미부대찌개,,영하보,3.18.수,작년 12월달에 맛있게 먹었던 기억이 있어서 방문한 야미부대찌개 ! 저번에 먹었던 부대찌개와 감자전을 주문해서 먹었습니다 여전히 맛있고 사장님들도 여전히 친절하세요~ 주차장이 있어서 주차하기도 편하고 맛있으니 방문 추천드립니다 👍🏻
야미부대찌개,,영하보,25.12.28.일,부대찌개랑 감자전 먹었은데 둘다 존맛탱이에요~ 강아지 이동장을 깜빡했는데 사장님께서 친절하시고 좋았습니다~ 👍🏻
야미부대찌개,,JOOOONJIA,25.9.20.토,"너무 맛있어요!! 돈까스도 저희가 써는 줄 알았는데 사장님이 먼저 썰어줄까요? 라고 물으시고,, 이런데 진짜 없는데 너무 감동 입니다ㅠㅠ 부대찌개에 라면 사리 추가해서 먹었는데 라면서 삶아서 나오고!! 완전 최고입니당 사장님도 완전 짱짱 친절하시고 부대찌개랑 돈까스도 완전 최고입니당💖💖 꼭 다들 한번씩 오시는거 추천 합니당🍀🍀🍀"
야미부대찌개,,cow****,25.7.20.일,굿
야미부대찌개,,ysm****,25.5.5.월,국물이 싱겁고 맛있다는 느낌은 아니였어요 재료는 신선해요 다시 방문은 어려울것같아요
야미부대찌개,,춘식이고구마후라이,25.4.13.일,맛있어요
야미부대찌개,,bonjouur,25.2.1.토,부대찌개 사진을 깜빡했네요. 살면서 먹은 부대찌개 중에 제일 맛있었어요. 다음여행때 또 올게요
야미부대찌개,,수학의사진,25.2.1.토,부대찌개 국물이 찐하고 소세지도 맛있었어요. 반찬도 맛있는 집이더라구요.
야미부대찌개,,어쩌다제주댁,25.1.7.화,자주가는 단골식당 사진도 안찍고 다 먹어버렸어요.오늘은 부대찌개랑 녹두전 먹었어요. 돈가스도 시킬껄 그랬어요. 녹두전보단 돈가스가 맛있는거같아요.
야미부대찌개,,색다른계절,24.12.11.수,산속 산장같은 인테리어에 포근한 느낌의 식당😁 부찌2인에(+라면사리) 아이 수재돈까스시켰는데 부대찌개 사리들이 푸짐해서 배부르게먹기 좋았고 돈까스도 수재인데 엄청 두툼하고 바삭한데 기름기도 많이없어 먹기 딱좋았어요👍
닥몰해장국,,스카이드라곤,4.22.수,11000원 해장국은 제주도가 다 같은가격인듯 한데 제주시내 해장국보다 여기가 더 맛있습니다
닥몰해장국,,kim****,4.12.일,지인소개로 들러 지금껏 쭈욱 오고있어요. 후회없는 집 입니다.
닥몰해장국,,Bbest,4.7.화,섞어해장국 먹었는데 국물 진하고 맛있어요
닥몰해장국,,마르잔marjiansamtrading,4.5.일,해장국 맛있어요~ 친절합니다~
닥몰해장국,,gpt****,3.29.일,대가족이 제주와서 술을 많이 먹고 닥몰해장국집와서 섞어해장국하고 황태해장국 먹었는데 솔이 확 풀리고 넘 맛있었어요~^^ 식구들 다들 좋아하셔서 좋았어요~^~^
닥몰해장국,,gyw****,3.25.수,제주여행중애 혼자 해장하러 왔는데 해장으로 끝내줍니다^^ 속 잘 플고 갑니다
닥몰해장국,,drchuuk,3.18.수,비오는 오전 봄날 쌀쌀한 날씨에 즐긴 아침식사이다. 해장국의 뜨끈하고 진한 국물과 여러 고기 및 선지까지 깔끔하고 맛있다. 반찬도 맛깔난다. 버스를 일찍 내려서 비를 맞고 걷다가 발견한 맛집이다. 그 근처 해장국 집이 여럿 있는데 걷다가 우연히 만난 맛집이다.
닥몰해장국,,원샷 노브레이끼,3.17.화,산양큰엉곶에 들렸다가 우연히 발견한 식당 해장국을 맛보는 순간 소주가 땡긴다는 리뷰를 보고 설마했는데 진짜루 쏘주가 땡기는 얼큰칼칼햐 맛이네요~~ 다음에도 제주에 오면 들리고 싶은 곳으로 찜합니다~^^
닥몰해장국,,wjd****,3.11.수,보글보글 맛있는 해장국이 나왔어요 맛은 시원하고 깔끔하네요
닥몰해장국,,wjsaltjs58,3.10.화,현지인 추천으로 와본 식당입니다 들어가자 마자 매장이 너무 청결해서 좋았습니다!!  소고기 해장국과 섞어 해장국을 주문했고 간마늘 잔뜩 안에 당면과 선지도 들어 있습니다 첫 술 한입하자마자 바로 소주 마셔야 됩니다 이 국물에 소주 참으시면 유죄에요!!!!!! 역시 현지인 맛집 믿고 먹은 보람이 있습니다!! 꼭 드시러 오세요 재방문 100%의사 있습니다
비더커피,,츄르츄르루루,4.7.화,밤 연못이 불빛에 분위기 있어요. 드립커피 강추입니다. 사장님 넘 친절해요 제주도 가면 조용히 책 읽고 싶은 장소예요. 치즈 케익 먹으면서도.
비더커피,,딩딩입니당,4.7.화,복잡하고 사람많은 카페를 피해서 조용하고 힐링하고 싶은 한적한 카페를 찾다가 오게되었는데 정말 좋았어요..❤️ 일단 차에서 내리자마자 고즈넉하면서도 아름다운 풍경에 와..소리가 나오구요 커피맛이 진짜진짜 좋아요! 커피별로 안좋아하는데 모리셔스 라떼 진짜 맛있구요! 많이안달면서도 고소하면서도 한입한입 감탄하며 먹었어요..또 먹고싶네요😌 커피를 너무 좋아하는 남편도 핸드드립 커피 맛보고는 너무 맛있다며 인정했고 진짜 치즈케이크는...인생 치즈케이크였어요... 꼭 드셔보세요! 나가면서 사장님과 잠깐 스몰토크했는데 커피에 진심인 분이셨어요.. 치즈케이크도 직접 만드신다네요 대박.. 모처럼 제주와서 조용히 힐링하구갑니당 고양이도 넘 귀여워용.. 다음에 또 올께요🌸
비더커피,,gthinker,4.7.화,핸드드립 케냐 워시드 커피랑 치즈케잌 먹고 왔어요. 원두가 좋은지 신선한 커피맛이 매우 인상적이고 특히 치즈케이크 꼭 먹고 오세요. 사장님이 친절한건 기본이구요. 담에 제주오면 꼭 들릴거예요~
비더커피,,dav****,4.7.화,우선 커피 퀄러티가 남다릅니다. 직접 로스팅한 원두를 핸드드립으로 내려 주시는데 풍미가 입안 가득 퍼지는데 정말 고급진 거피를 마시는 느낌이에요~ 그리고 디저트로 먹었던 치즈케익은 제가 먹었던 치즈 케익 중에 원탑으로 올라설 만큼 맛있었습니다. 단맛이 지나치지 않고 부드러운 식감과 함께 어우러지는 고소한 맛 때문에 포크를 놓지 못하겠더라고요~ 여쭤보니 여사장님께서 재료를 엄선해서 직접 만드신거라고 하시더라고요~ 제주도 여행 하실 때 꼭 한번 들러보시길 추천드립니다^^
비더커피,,꼬모디또3,4.6.월,카페인때문에 저녁에 커피를 못마시는데 지인소개로 와보았습니다 여기 드립커피는 약배전? 이라서 괜찬다고 ㅎㅎ 향과 맛이 정말 부드럽고 좋았습니다. 저녁에 마셨는데 잠 잘잤네요 이런 커피 처음입니다 치즈케익도 진짜 맛있네요
비더커피,,aone68,3.20.금,따뜻한 카페에 디저트도맛있고 커피맛집입니다^^
비더커피,,건강과함께,3.14.토,고양이 하고 오리 귀여워
비더커피,,린린47,3.3.화,동네에 이런 카페가 생겨서 너무 좋네요 🥰 대화하거나 책 읽기 너무 좋을것 같아요! 밖에 연못도 있어서 들어오는데 분위기도 있고 자연속에 있는 힐링 감성 충만한 카페인듯하네요 🫶 카페 입구에 고양이가 있어서 카페 오는길에 제일 먼저 반겨주는데 놀라지는 마세용 ☺️ 근처에 있어서 종종 오겠습니다!!
비더커피,,mimi0106,3.3.화,뷰도 좋고 한적하니 좋아요! 커피도 디저트도 다 맛있네요!
비더커피,,Sweetcouple인플루언서,3.1.일,풍경이 예뻐요 호수위에 떠있는 별장같은 분위기에요 조용한 클래식이 흐르고 커피도 맛있고 사장님도 친절하세요:)
컴포즈커피 제주저지점,,아는언니iu,3.4.수,두쫀꾸맛잇어요. 여행중 아들래미가 두쫀꾸 먹고싶다해서 들른곳
컴포즈커피 제주저지점,,걷기실천,2.12.목,신메뉴를 먹어보고 싶어해서 시켜보았어요.
컴포즈커피 제주저지점,,파란사과 96,1.20.화,굿~^^
컴포즈커피 제주저지점,,쀼리,1.17.토,"컴포즈이지만, 두쫀쿠와 다른 디저트들도 판매하는 곳!!  두쫀쿠는 솔드아웃으로 구매 못해서, 다른 디저트를 구매했는데 맛있었어요 !!  같은 날짜에 다른 곳에서도 두쫀쿠 구매했는데 그 업체는 불친절했는데 여기는 친절하시구 다른메뉴도 추천해주셔서 먼거리 방문이 아쉽지 않았습니다!  한경면 방문하게 되면 또 방문하려구요 !"
컴포즈커피 제주저지점,,rbd****,25.12.21.일,"두바이 쫀쿠는 자주 먹어서 마들렌, 초콜렛으로 먹어봤는데 초콜렛이 너무 맛있었어요 :)"
컴포즈커피 제주저지점,,aba****,25.12.16.화,커피 맛있고 여행중 쉬어 가면 좋을듯 해요.
컴포즈커피 제주저지점,,초록색님,25.12.14.일,맛있어요♡ 제주에서 쿠폰까지 잘 썼어요~~ 흥하세요^^
컴포즈커피 제주저지점,,tjsdydtjdal,25.12.6.토,내용 없음
컴포즈커피 제주저지점,,jennyjlee,25.12.4.목,지난길에 들렸네요
컴포즈커피 제주저지점,,앞으로5240,25.11.16.일,이렇게 가성비 좋은 카페가 잘 돼서 제가 나중에 방문해도 그대로 있었으면 좋겠어요. 가성비 좋은 카페들 화이팅.  여긴 주차도 편했구요 옆에 소매샵도 붙어있어서 구경하는 재미가 있었어요
카페묵담,,서예찬88,4.19.일,사장님의 화려한 과거와 현재가 너무 잘 묻어있는 아름다운 공간입니다 .!! 숨겨진 이곳을 찾는 여러분들은 럭키비키 !!
카페묵담,,꾸녕34,4.19.일,근처지나가다가 우연히 들렀는데 분위기도 너무좋고 사장님이 친절하세요. 공간도 차한잔의 여유를 즐기기좋게 큰창에 우드인테리어가 넘예쁘네요. 근처만 살았으면 자주왔을것같아요. 🥹 사장님이 그리신그림도 넘멋지십니다. 친절하게 설명도 너무 잘해주셔서 오늘하루 즐거운 시간으로 기억될것같아요. 수제푸딩이랑 진저라떼 넘 맛있어용
카페묵담,,xo****,4.16.목,숙소 근처에 있어서 우연히 방문한 카페 전혀 예상치 못한 깔끔한 인테리어와 사장님 겸 작가님이 직접 작업하신 동양화까지 너무 대만족인 카페입니다 커피도 훌륭하고 바닐라푸딩은 말할것도 없네요
카페묵담,,jju****,4.11.토,그림에 대한 설명도 잘해주셔서 집중하기가 좋았습니다 그리고 푸딩이 왜 시그니쳐 인지 알거 같네여 ㅎㅎ 맛있었습니다
