Search_Query,Place_Name,Nickname,Date,Review_Content
취향의섬,,바보팅이31,1.17.토,숙소사장님들께 추천받아 가게된곳인데 일단 외관부터 실내까지 인테리어부터 넘 예쁘고 취향저격이었어요! 고등어파스타가 향긋한 나물과 함께 어우러져 맛있고 아이들먹이기좋았고 오믈렛치즈김치볶음밥도 많이맵지않고 초등아이와잘먹었어요! 춘권도 바삭하고 고소했어요:)  맛도공간도 정말 취향가득이었어요!
취향의섬,,tt48,1.10.토,뿔소라 미나리 파스타 먹고 싶었는데 없어서 선택한 고등어파스타가 정말 맛있어서 놀랐어요 !! 사장님도 친절하시고 가게 분위기도 좋고 음식도 진짜 다 맛있어요ㅜㅜ 아빠랑 갔는데 아빠가 더 좋아하셨다고 한다면 말 다한거쥬. .. 샐러드도 정말 맛있게 먹었습니다 감사해요!!!
카페서연의집 건축학개론촬영지,,소소하게39,4.8.수,타이밍과 좋을 때 방문하면 정말 좋을 핫플레이스 카페입니다 음료 가격이 비싼 편이긴 하나 앞에 보이는 뷰와 공간에서 느낄 수 있는 감성을 생각한다면 괜찮습니다 시끄러운 일행이 방문한다면 분위기는 급 반전되겠지만.. 다 좋은데 한 가지 아쉬웠던 점은 스피커에서 가요 연주 음악이 크게 나오는 것이었습니다
카페서연의집 건축학개론촬영지,,jejuann,3.17.화,영화음악 들으러 간다고 생각하면 좋아요.
카페서연의집 건축학개론촬영지,,간세다리님,3.1.일,"서귀포에 있는 영화 '건축학개론'에 나온 서연의 집 멀리 바다 가운데, '지귀도'가 보인다."
카페서연의집 건축학개론촬영지,,히히2237,2.27.금,말차 라떼 맛있어요. 그리고 인절미 흑임자 케잌도 맛있어요.
카페서연의집 건축학개론촬영지,,Lunawaii,2.21.토,케이크맛있다 녹차:)
카페서연의집 건축학개론촬영지,,hop****,2.14.토,굿
카페서연의집 건축학개론촬영지,,쿠왕쿠왕50,1.23.금,아 무너져버린 당근케이크 내마음도 무너져버린 것이었다 하지만 맛은 무너지지 않았다네 나는야 당근케이크 made in 카페서연
투썸플레이스 제주남원농협하나로마트점,,ahopccori,4.3.금,얼어있어서 바로 먹지 못한다고 해서 살짝 당황했지만 숙소까지 시간도 걸리고 여유가 있어서 구매했지요. 먹으라고 알려준 시간을 깜빡하고 30분전에 먹었는데 빵이 살짝 얼어 있는데 오히려 샤벳 처럼 사각하니 더 맛있게 먹었어요.
투썸플레이스 제주남원농협하나로마트점,,윤게이츠,3.21.토,라떼가 맛있어서 들린 투썸~ 좌석 편하고 장 보고 지인들과 쉴 수있어서 좋았어요😄😄
투썸플레이스 제주남원농협하나로마트점,,songhj8328,2.16.월,직원분들 친절하고 음료 맛있어요
투썸플레이스 제주남원농협하나로마트점,,진솔된리뷰,2.9.월,직원분들도 친절하시고 커피맛도 좋아요. 키오스크 주문 가능하고 하나로마트와 붙어있어서 좋습니다. 여행올때마다 방문하는 투썸 남원농협하나로마트점 입니다. 다음번에도 재방문 예정이며 업로드 사진들 참고해주세요^-^
투썸플레이스 제주남원농협하나로마트점,,jih****,1.24.토,아박 매니아 딸과 함께 ! 케이크는 너무 맛있지요
투썸플레이스 제주남원농협하나로마트점,,동벅스,1.9.금,내부도 깔끔하고 직원분들까지 친절해서 커피맛이 덩달아 더 좋게 느껴집니다. 분위기도 좋아서 투플! 오늘도 Very good!! ☕️
공새미솥뚜껑,,ylle1004,4.6.월,공씨가 방문한 공새미 솥뚜껑집~~ 일단 자전거 종주중 단백질보충합니다 밑반찬이 잘나왔어요~~^^
은빌레식당,,함꼬기,3.24.화,현지인이 어마어마하게 많아요 ㅋㅋㅋ 그런데는 이유가 다 있져?! 한달살기 왔는데 근처에 이렇게 좋은 식당이 있다니 너무나도 큰 행운!!!! 31개월 아이도 있어서 항상 같이 가는데 아이 먹을 수 있는 반찬들도 많아서 정말 맘편하게 갑니다 음식들 하나하나 다 맛있고 따뜻해서 진짜 좋아요 수육도 진짜 냄새 1도 안나고 그냥 수육 전문점보다 맛있음 ㅠㅠㅠㅠ 생선도 매일아침 경매 받아온거 튀겨주신다는데 제주 와서 맛있는 생선 마음껏 먹고가요!!! 후식 음료도 있고 호박죽도 넘 맛있어서 항상 먹어요
은빌레식당,,골든블루2,2.13.금,보쌈이 맛있네요
은빌레식당,,묵무키,2.1.일,한식뷔페로 다양한 반찬이 있어 좋았습니다~ 호박죽이 달달해서 맛있게 먹었습니다. 매장도 넓은 편이고 매장 앞에 별도 주차장은 없지만 주차할 수 있는 공간이 있어 주차는 가능! 수육타임이 있어서 맞춰서 방문하는 것을 추천~!
은빌레식당,,Hoduuuu,1.13.화,음식도 다양하고 맛있었습니다! 부족한 음식은 바로바로 채워주셔서 호텔 조식보다 요기가 훠얼씬 좋아요:)
은빌레식당,,2026Thank you,1.8.목,"은빌레 식당은 따끈하게 내어지는 보쌈이 특히 인상적인 곳입니다:) 한식뷔페 형식으로 운영되지만 메뉴 수가 많지는 않아 다소 단출하게 느껴질 수 있으나, 대신 꼭 필요한 음식들로 구성되어 전체적인 만족도가 안정적으로 유지됩니다. 자극적이지 않고 편안한 맛의 한식이 중심을 이루어 부담 없이 식사하기에 적합하며 식당 뒤편에는 ‘귤림원’이라 불리는 정원이 마련되어 있어 식사 후 가볍게 산책하며 사진을 남기기에도 좋습니다:) 이곳은... 식사와 휴식이 자연스럽게 이어지는 공간으로 기억되는 곳입니다"
바당길 서귀포점,,ckl9373,4.2.목,전복뚝배기에 전복죽을 바다뷰 보면서 맛있게 먹고 왔어요 ~
바당길 서귀포점,,앰 버,3.22.일,제주맛집 소개받고 첫방인데 세번째 대기가 좀 길었어요~ 매장이 아담하니 반찬도 귀엽네요 에피타이져로 톳보리밥? 맛있어요 바람이 좀 불어서 썰렁했는데 보말칼국수 국물 한입에 사르르 녹는 기분이었습니다. 정갈하게 나와서 좋았어요
바당길 서귀포점,,징징19,2.24.화,웨이팅 1번이라 곧 입장할 수 있을 거라 생각하고 가게 화장실 앞 구석에 조용히 서 있었습니다. 의자 자리도 아니었고 통로를 막은 것도 아니었습니다. 그런데 밖으로 나가 차에서 기다리라며 자리가 나면 전화 주겠다고 하셨습니다. 비바람이 심하고 차도 멀리두고 걸어와서 차로 바로 이동이 어렵다고 말씀드렸지만 대기 공간이 없다면서 차에서 기다리라는 안내만 반복하셨습니다. 매장 사정상 별도의 대기 공간이 없을 수는 있지만 날씨 상황이나 방문객의 사정을 전혀 고려하지 않는 응대가 많이 아쉬웠습니다. 이미 비를 맞고 와 옷이 젖은 상태였는데 다시 나가 결국 차에도 못 가고 비바람을 맞아 더 젖었습니다. 이런 날씨에 차량 없이 온 손님은 어떻게 해야 하는지 의문이 들었고 전반적인 응대가 아쉬웠습니다.
바당길 서귀포점,,아차산따거,2.23.월,제주도 가면 꼭 방문하는 곳 전복죽 기준을 바꿔준곳 그냥 가면 됩니다 ㅎㅎ 수요일 휴무 오후 3시전에 도착해야 합니다
바당길 서귀포점,,사랑해sol,2.20.금,음식 다 맛있어요 톳칼국수 특히 어디서도 못먹는맛입니다 좌석이 많지 않아서 웨이팅 있어요 멋진바다 보며 기다리기 좋아요
다래횟집,,포지타노 아일랜드,3.17.화,푸-짐
다래횟집,,띠띠유,1.26.월,동백 때문에 관광객이 있을꺼라 생각했는대 도민분들만 계신듯 가게 커요
다래횟집,,kdbn1004,1.19.월,친절해요
남원흑돼지연탄골목,,키즈쿡13,3.25.수,"제주금호리조트 근처 고기집 검색해 서 방문해습니다. 연탄불에 신선한 목살, 삼겹살 맛나게 먹었어요. 친절히 설명해주시면서 구워주시니 더 맛나게 먹었어요. 술병에 빳빳한 천원 한장씩 있어 용돈 받는기분이라 좋은 추억도 덤으로 얻어가네요. 리조트에서 도보 5분정도라 이동하기도 편하고 오게도면 또 가보고 싶어요 ^^"
남원흑돼지연탄골목,,dogpopori,2.12.목,연탄으로 구워먹을 수 있는곳 고기두께도 두껍고 제주 금호리조트에서 숙박하시는 분들은 차 놓고 걸어와도 5분거리 임 술 한잔하고 걸어가기 딱 좋음요  주류에 천원씩 끼워주시는 복돈으로 기분 업 사장님도 친철하심요
남원흑돼지연탄골목,,별찹쌀떡,1.30.금,금호리조트 오면 들려야할 고깃집! 맛있어용!
남원흑돼지연탄골목,,dhee0129,1.28.수,"가족과 함께 방문했는데 모두가 만족했던 저녁식사입니다! 고기는 질 좋고 신선해서 맛있었고, 세트 메뉴로 나왔던 계란찜이랑 김치찌개도 맛있었어요 😀 제주도에서 첫 흑돼지 식당으로 선택한 곳인데 너무 좋았습니다 ~!"
위미국밥,,소머즈59,3.26.목,엄청 유명해서 와봤어요 ! 매운갈비찜도 먹고 싶었으나 2인분부터라 아쉽게 뼈해장국 맛봤네요. 맛있습니다. 흔히 알고있는 뼈해장국 스타일은 아니고 약간 맑고 깔끔한 국물이예요! 맛있게 잘먹었습니닷!
위미국밥,,Rumans,3.1.일,맛집
위미국밥,,hkhhmh,2.26.목,돼지국밥 맛있어요!!
위미국밥,,rb****,2.13.금,내용 없음
위미국밥,,반짝반짝53,1.22.목,국밥사진 없어요 먹는게 남는거더라구요 와 정말 맛있어요!!! 진짜 정말로 👍 애들도 너무 잘먹고 비린내 1도 없는 국밥! 위미항은 너무 매력적인 곳이였네요 고즈넉한 이 시골의 향기. 조용한 항구. 너무너무 좋았어요!!!
와랑와랑,,마오엄니,4.5.일,제주갈때마다 꼭 들르는 최애카페 와랑와랑 이제는 많은분들이 찾으시는듯? 찰떡구이에 반했는데 여전히 맛있었어요 그런데 매장에 직원분? 좀 퉁 하셔서ㅠ 조금.. 주차장 옆쪽에 넓게 정원을 가꾸고 계셨는데 공간이 너무 예쁩니다^^
와랑와랑,,초록제주,4.5.일,제주시에서 애정하는 동백비누 사러 감. 비누 최고입니다👍 정원 입구 미모사 참 예뻤어요^^
와랑와랑,,코끼리크림빵,3.31.화,"올레길 5코스 걷는 길에 만난 와랑와랑. 조용하고 편안한 분위기의 커피맛집입니다🤎 애견동반도 가능하다고 하구요, 에스프레소가 아닌 드립으로 내려주시는 커피가 아주 매력있고 맛있었어요! 창밖은 액자같은 하늘에, 공간공간 놓여있는 식물들이 분위기있고 건강해 보여서 좋았습니다🤍 잘쉬다갑니다!"
와랑와랑,,8386,2.10.화,재방문인데 찰떡구이 여전히 맛있어요
와랑와랑,,깜지엄마51,1.28.수,"드립커피가 6,200원입니다 에티오피아 ~~ 산미가 살짝있는커피 동백군락지 동백보러갔다가 몽우리만있는 동백보고 커피만 마시고 왔어요 찰떡구이한쪽 먹었는데 콩가루에 꿀첨가된 달달구리 커피안주로 좋았어요 옆에 와랑와랑 산책로도 볼만하니 구경하시는거 추천드립니다"
와랑와랑,,trip1108,1.21.수,귤밭과 하우스가 가득한 동네에 위치한 와랑와랑. 따스하고 편안한 분위기가 좋았습니다. 커피와 청귤티도 맛있었습니다.
와랑와랑,,은깨,1.21.수,아늑하고 평온한 곳이였어요 :) 날씨가 해가 떴다가 다시 눈이 날리고 창밖을 보고 있으니 힐링- 그리고 리뷰에 떡구이가 진짜 맛있다고 해서 먹어봤는데 진짜 무조건 드세요... 떡 좋아하심 두 개 시켜... 완조니 겉바속쫄 얄팍해서 더 맛난 거 같아요ㅠㅠ 핸드드립 커피 가격도 착해서 좋았어요!
와랑와랑,,tt48,1.10.토,굿
와랑와랑,,부부길동,1.9.금,근처 동백보고 커피한잔하러 왔는데 케냐 드립 넘 맛나요.찰떡구이도 달짝지근 커피궁합이 진짜 찰떡이구만요
와랑와랑,,훈파비아,1.9.금,"핸드드립만있어요. 케냐AA,예가체프 향과맛이 넘 좋네요. 찰떡구이는 꼭 드시길...ㅎ"
범일분식,장소 찾기 실패,해당 없음,해당 없음,해당 없음
물영아리오름휴게소,,ㅇㅡㅇ7676,4.5.일,아기랑 같이 갔는데 밥편하게 먹으라고 사장님이 아기 안아주시고 사장님아드님께서 가는길에 먹으라고 커피서비스까지 주셨어요 ㅠㅠ 너무 고맙습니다 덕분에 맛있게 잘먹었습니다👍🏻 김밥이 너무 맛있어서 생각날때마다가 가서 사먹어요 사장님 건강하시고 오래오래 장사해주세요🤭
물영아리오름휴게소,,제주루나,4.2.목,두명이서 김밥3줄 라면하나 딱 좋아용 요새 오름가거나 고사리 케고나서 밥먹으로가기 딱좋아요 포장해서 갈때도있고 먹고올때도 많아요 김밥도 넘 맛있어요 계속 생각남 ㅋ 유부가 들어가서 맛있어요 근데 무엇보다 여기 가족분들 모두 너무 친절해서 먹고나서도 기분좋아지는 곳이에요
물영아리오름휴게소,,뮤즈1115,3.26.목,진짜 젤로 좋아하는 김밥~ 서울로 복귀해서 먹을수 없었는대 이렇게 친구들과 함께 방문하니 흥분이 되었다 반가운 사장님~~~ 역쉬 맛은 👍 가격은 500원인상으로 4000원 진짜 가격대비로도 쵝오 입니다^^ 지금도 생각 나네요 ㅠㅠ
물영아리오름휴게소,,대왕일개미,3.22.일,"넘 맛있었어서 남편이랑 한번 더왔어요ㅠ 라면 넘 개운하고 맛나고 김밥도 꼬소바삭하고 존맛,,"
물영아리오름휴게소,,묵무키,3.20.금,여기 김밥이 맛있다고 해서 일부러 들렀어요 ㅎㅎ 포장해서 숙소에서 먹었는데 역시 맛있네요!! 단짠단짠 김밥이 너무 맛있습니다!!! 근처에 골프장이 있어서인지 로스트볼도 판매중~
원조남원포구식당,,naya20,3.16.월,"올레4길을 점심 거른채 끝내니 2시정도 되더라구요. 올레센터 바로 앞에 있는 식당에 그냥 들어갔는데 이럴수가! 완전 맛집입니다! 재료신선! 맛보장!! 저 혼자 갔는데 정말 완전 싹 비우고 왔어요~ 밑반찬으로 나온 간장게장은 지난주 여수에서 먹은거 보다 맛나구요~ 비린맛 잡느라 레몬 넣으셨어요~ 청경채나물 짜지않고 신선했고, 콩나물 무침 울엄마보다 맛나고.. (엄마미안 ㅠㅠ) 무엇보다 깍두기!!!! 한번 더 달라고 하고 싶은걸 너무 배불러 꾹 참았습니다! 5시간 넘게 고생한 내 근육들에게 보상 제대로 해준 느낌이네요! 사장님 감사합니다~ 맛있게 먹었습니다!^^ 앗! 전복뚝배기를 말안했네요!! ㅋㅋ 밑반찬 맛있는 집은 다들 아시죠? 청양고추맛인지 살짝 매콤한 맛으로 비린맛 잡으신거 같고 된장베이스에.. 최고!"
레몬뮤지엄,,모다이진,4.1.수,"레몬러버라면 필수로 방문해야하는 곳! 레몬아이스크림, 레몬요거트스무디, 레몬커피, 레모네이드 등 레몬의 모든 것이 있는 곳!! 여기는 레몬 카페입니다. 상큼한 레몬향과 맛이 너무 좋아요. 레몬 아이스크림은 위에 소르벳인줄 알았는데 치즈레몬 아이스크림이에요. 껍질까지 먹을 수 있는 아이스크림입니다. 옆 쪽에 넓은 주차장있어요."
레몬뮤지엄,,구리구라투성이,4.1.수,공항에서 레몬뮤지엄 팸플릿을 보고 오게 됐어요. 워낙에 레몬을 좋아하는지라 궁금하기도 했어요. 유기농 레몬으로 만든 다양한 음료가 있는데 요거트 스무디랑 레몬 에이드를 선택했는데 기존에 시중에서 마시던 그런 맛이 아닌 건강한 느낌의 맛이었어요. 1층에서 주문하고 2층에서 음료를 마시는데 옆 공간에 미술 전시회를 해서 잠시 감상을 할 수도 있어 눈과 입 모두 호강할 수 있어요
